11000	132	4075	127573	140779	13206
11000	68	4037	101928	134704	32776
11000	180	4048	92775	118477	25702
11000	76	4013	79806	145056	65250
11000	218	4051	121099	139301	18202
11000	144	4041	112448	135070	22622
11000	283	4027	94755	132740	37985
11000	52	4058	130919	135792	4873
11000	34	4038	116698	137860	21162
11000	116	4057	115451	128234	12783
11000	104	4073	104651	146651	42000
11000	55	4020	109827	138221	28394
11000	52	4013	108059	124177	16118
11000	48	4050	90281	155351	65070
11000	66	4072	105194	133383	28189
11000	107	3965	119398	128510	9112
11000	166	4066	110138	138198	28060
11000	99	4079	126428	136877	10449
11000	11	4046	118522	170625	52103
11000	192	4075	121810	152922	31112
11000	43	4053	99482	119571	20089
11000	81	4018	98185	128206	30021
11000	120	4064	95381	121660	26279
11000	166	3992	122612	145628	23016
11000	67	4063	96734	125295	28561
11000	303	4084	97430	125763	28333
11000	197	4054	91801	141025	49224
11000	212	4029	107301	153866	46565
11000	150	4003	131877	134081	2204
11000	239	4065	106132	130563	24431
11000	76	4014	120309	137163	16854
11000	42	4007	108805	150070	41265
11000	168	4041	94234	144014	49780
11000	165	4042	121835	155118	33283
11000	163	4092	95728	126893	31165
11000	121	4042	112977	122995	10018
11000	308	4031	106257	135931	29674
11000	168	4077	108307	176346	68039
11000	82	4074	125036	128508	3472
11000	87	4061	104371	130744	26373
11000	132	4084	97965	133807	35842
11000	238	4062	108768	133981	25213
11000	272	4052	104901	135501	30600
11000	136	4035	97825	130683	32858
11000	26	4038	113685	157614	43929
11000	54	4038	96956	110052	13096	129	4043	107257	136377	29120
12000	82	4488	96271	137137	40866
12000	57	4431	142872	174569	31697
12000	131	4431	114498	144925	30427
12000	200	4459	114600	131863	17263
12000	146	4361	118690	195500	76810
12000	94	4383	117439	132808	15369
12000	88	4336	104157	143766	39609
12000	47	4395	117283	152232	34949
12000	85	4462	97778	167527	69749
12000	92	4393	121340	140065	18725
12000	210	4397	133359	146574	13215
12000	32	4412	138776	172540	33764
12000	82	4447	116075	139725	23650
12000	188	4427	115066	143685	28619
12000	61	4417	140602	146759	6157
12000	64	4445	154252	169200	14948
12000	142	4382	118851	153073	34222
12000	83	4456	118943	146858	27915
12000	117	4442	113006	160866	47860
12000	60	4334	139273	147053	7780
12000	196	4418	110097	145045	34948
12000	151	4371	115786	133952	18166
12000	118	4428	96057	136592	40535
12000	72	4417	127929	154541	26612
12000	116	4404	106862	131108	24246
12000	74	4404	94395	136310	41915
12000	172	4395	149205	158765	9560
12000	92	4339	104527	126803	22276
12000	41	4456	127725	167983	40258
12000	221	4375	144245	160236	15991
12000	84	4413	135843	202211	66368
12000	89	4416	101566	154706	53140
12000	167	4396	108650	146349	37699
12000	102	4449	121560	154304	32744
12000	248	4463	133723	186568	52845
12000	180	4402	135462	166078	30616
12000	164	4422	100895	123418	22523
12000	151	4404	154524	159505	4981
12000	112	4416	109307	153394	44087
12000	82	4409	123847	155871	32024
12000	38	4365	138289	146347	8058
12000	75	4465	109313	145332	36019
12000	109	4432	105049	159431	54382
12000	265	4404	112331	153268	40937
12000	155	4379	105064	161468	56404
12000	162	4372	114128	134578	20450
12000	214	4380	113808	158232	44424
12000	150	4424	132664	144604	11940
12000	155	4453	129461	134196	4735
12000	22	4413	102262	165115	62853	120	4411	119954	152060	32106
13000	50	4765	143214	158717	15503
13000	130	4815	134240	164636	30396
13000	136	4815	125610	191046	65436
13000	134	4828	119245	167623	48378
13000	72	4780	201171	205541	4370
13000	254	4778	120342	156534	36192
13000	129	4814	140546	183652	43106
13000	190	4769	161453	172546	11093
13000	89	4844	124033	183219	59186
13000	55	4808	150451	186306	35855
13000	122	4782	106148	139808	33660
13000	120	4810	159279	179796	20517
13000	211	4726	109733	152435	42702
13000	7	4769	128938	155250	26312
13000	107	4751	120637	176955	56318
13000	35	4777	138620	161715	23095
13000	209	4740	116664	141591	24927
13000	115	4811	209585	222776	13191
13000	96	4824	134554	157967	23413
13000	152	4806	114645	143594	28949
13000	93	4720	123919	142566	18647
13000	97	4801	125012	173639	48627
13000	167	4760	147583	154474	6891
13000	189	4722	118019	148210	30191
13000	111	4846	136504	168136	31632
13000	187	4798	136884	158226	21342
13000	291	4791	167631	174224	6593
13000	294	4783	127430	187223	59793
13000	52	4821	150294	165947	15653
13000	66	4813	145906	156100	10194
13000	57	4770	114611	156318	41707
13000	222	4743	121885	143485	21600
13000	128	4803	132535	156464	23929
13000	78	4756	136425	154988	18563
13000	117	4856	145296	211085	65789
13000	24	4851	156859	167056	10197
13000	154	4712	113720	189885	76165
13000	131	4819	118301	190723	72422
13000	84	4757	124022	210723	86701
13000	36	4772	112273	142746	30473
13000	70	4796	126759	210944	84185
13000	137	4782	148748	154633	5885
13000	120	4749	107387	151364	43977
13000	130	4764	153615	156633	3018
13000	71	4826	178912	186921	8009
13000	264	4791	134966	143440	8474
13000	13	4742	128518	175914	47396
13000	284	4795	121902	161180	39278
13000	187	4793	130050	154691	24641
13000	96	4812	132816	155998	23182	127	4787	135557	168112	32555
14000	48	5078	120710	192785	72075
14000	78	5149	166999	187236	20237
14000	146	5154	161650	168158	6508
14000	199	5140	147142	187013	39871
14000	197	5087	125891	162201	36310
14000	274	5148	125247	195323	70076
14000	135	5147	115391	157970	42579
14000	110	5124	150814	155472	4658
14000	128	5155	146972	155966	8994
14000	120	5193	156720	195964	39244
14000	123	5174	179051	206768	27717
14000	101	5145	141665	179818	38153
14000	163	5144	170519	187535	17016
14000	56	5083	157081	172122	15041
14000	179	5135	119188	178775	59587
14000	124	5129	137203	189358	52155
14000	92	5080	168845	180132	11287
14000	111	5163	180921	225200	44279
14000	206	5226	139735	166675	26940
14000	114	5087	140353	166693	26340
14000	232	5173	134635	194224	59589
14000	129	5143	113190	166956	53766
14000	44	5118	117182	158541	41359
14000	30	5182	133469	177390	43921
14000	69	5159	149387	150215	828
14000	29	5177	133099	204564	71465
14000	143	5245	154791	181586	26795
14000	120	5141	179050	208275	29225
14000	156	5195	128605	157153	28548
14000	42	5141	141911	183019	41108
14000	28	5190	115307	174338	59031
14000	26	5109	156502	201837	45335
14000	119	5117	149525	179769	30244
14000	120	5168	138069	156367	18298
14000	200	5134	134440	177616	43176
